id,tempo,genre,duration_ms,energy,loudness,acousticness,album_name,macro_genre,instrumentalness,liveness,artists,popularity,speechiness,danceability,mode,valence,name,key
5kgu4T9dJDOF83TW1sUWf1,91.775,grindcore,303853.0,0.729,-4.355,4.36e-06,Roots of Earth Are Consuming My Home,Metal,0.852,0.335,Full Of Hell,12.0,0.0491,0.134,1.0,0.303,Affirmation of Nothing,5.0
5khYjyvP68aobZCSnobv6l,132.861,electro,173306.0,0.467,-6.184,0.662,Отново на училище,Electronic,0.0,0.0853,Julia Michaels;Niall Horan,0.0,0.0302,0.516,1.0,0.386,What A Time,0.0
5khrUArfIle7vjuSPqEfWQ,62.455,comedy,45139.0,0.643,-10.145,0.726,"Everyone You Know is Going to Die, and Then You Are!",Spoken,1.95e-06,0.934,Moshe Kasher,20.0,0.803,0.677,0.0,0.777,Everyone You Know is Going To Die,3.0
5kihSsgmpiecsJjjKI80QR,130.026,dance,209866.0,0.682,-4.624,0.00126,Workout Hits 2023,Electronic,0.204,0.0503,Katy Perry,3.0,0.145,0.824,0.0,0.39,I Kissed A Girl,9.0
5kj0QS2Eh0c4MKMvfBDij2,127.986,edm,312246.0,0.986,-2.148,0.00791,Next Level (Nicky Romero Edit),Electronic,0.888,0.36,John Christian,0.0,0.23,0.733,0.0,0.435,Next Level - Nicky Romero Edit,5.0
5kjZNOkfQATuDkSQE6lLOU,88.49,sleep,235023.0,0.259,-28.594,0.253,White Noise Traffic Sounds,Ambient/Chill,0.508,0.108,White Noise for Babies,32.0,0.0811,0.0924,1.0,0.0538,White Noise Traffic Sounds,10.0
5kk2LCpvmacfFTtIUbaJ34,96.021,indian,225146.0,0.823,-5.38,0.248,Crook (Original Motion Picture Soundtrack),World,2.44e-05,0.0483,Pritam;Babbu Maan;Suzanne D'Mello,44.0,0.1,0.714,0.0,0.727,Challa,7.0
5kkGFMcYcX1h3sQkyJcLHo,97.042,dub,193000.0,0.628,-6.765,0.0334,Fairytale,Reggae,0.0,0.173,Culture Code;Amanda Collis,48.0,0.0544,0.644,1.0,0.448,Fairytale,5.0
5kkgQsFJY5MVXChIfY0bl9,103.06,k-pop,257743.0,0.633,-4.674,0.289,Dass,Pop,0.0,0.169,Yuvan Shankar Raja;KK;Sadhana Sargam,42.0,0.0487,0.806,0.0,0.74,Sakka Podu,0.0
5kl27oyiltHKky603bzNJ2,155.757,brazil,186319.0,0.296,-14.516,0.438,Moeda de Troca,Latin,0.0,0.0858,Um Barril de Rap,45.0,0.426,0.778,1.0,0.481,Difusao Mental,8.0
5klQNwm8fCDGGBJwESWFT5,125.01,drum-and-bass,266884.0,0.793,-6.11,0.00336,Could This Be Real,Electronic,0.205,0.0794,Sub Focus,17.0,0.0462,0.705,0.0,0.539,Could This Be Real (Extended Mix),10.0
5kldIyD365H9iq8Cz1Jb5F,105.023,progressive-house,212285.0,0.836,-2.884,0.0305,My Best Life (feat. Mike Waters),Electronic,0.0,0.0867,KSHMR;Mike Waters,45.0,0.224,0.625,0.0,0.675,My Best Life (feat. Mike Waters),8.0
5kleOIaoeWiaz6hyBvHVsc,80.025,latin,170998.0,0.893,-3.507,0.491,4 Loko,Latin,0.0581,0.126,BVDGE,39.0,0.0655,0.822,0.0,0.767,4 Loko,7.0
5klrh466oGToybceGHPGAX,85.698,show-tunes,294160.0,0.119,-20.926,0.854,The Phantom Of The Opera (Original Motion Picture Soundtrack),Soundtrack,0.000737,0.109,Andrew Lloyd Webber;Patrick Wilson;Emmy Rossum,56.0,0.0398,0.194,1.0,0.14,All I Ask Of You - From 'The Phantom Of The Opera' Motion Picture,1.0
5kmgSonmf5zfWs3nF7GBXz,89.377,funk,212114.0,0.582,-3.537,0.63,Determinação 2,Jazz/Blues,0.0,0.0932,Mc Lele JP,48.0,0.115,0.663,0.0,0.674,Determinação 2,6.0
5knGjzsCFJVQBrsCBa4ref,90.07,rap,88000.0,0.501,-7.59,0.494,Caffeine,Hip-Hop/R&B,0.915,0.105,Epifania,51.0,0.23,0.697,0.0,0.715,Caffeine,4.0
5knZ2ikyoLL2b6zoCDU7Mg,182.664,rock-n-roll,175840.0,0.472,-6.258,0.683,Palito Siempre Primero,Rock,0.0,0.215,Palito Ortega,30.0,0.0295,0.241,0.0,0.438,Sabor a Nada,4.0
5knuzwU65gJK7IF5yJsuaW,101.965,dance,251088.0,0.763,-4.068,0.406,Rockabye (feat. Sean Paul & Anne-Marie),Electronic,0.0,0.18,Clean Bandit;Sean Paul;Anne-Marie,75.0,0.0523,0.72,0.0,0.742,Rockabye (feat. Sean Paul & Anne-Marie),9.0
5koVli44diEPbvcKWpEDwB,135.923,party,176341.0,0.997,-1.463,0.121,Pistensau - Single,Mood,0.0,0.401,Jägermeister DJ Alex;Matty Valentino,24.0,0.185,0.567,1.0,0.708,Pistensau,10.0
5koy0AVKkciufDzvJCGRAW,158.561,salsa,281707.0,0.711,-5.767,0.325,Para Quererte,Latin,0.000452,0.0573,Pupy Santiago,27.0,0.0323,0.653,1.0,0.798,Para Quererte,0.0
5kpR5FGxURGPnNzBPHpcOg,176.004,edm,147482.0,0.667,-10.202,0.223,Baby Boo,Electronic,0.00371,0.0988,Zephyrtone,40.0,0.198,0.688,0.0,0.166,Baby Boo,10.0
5kq4cOYBKq6WKyooOwCJzo,130.029,breakbeat,262884.0,0.906,-4.07,0.0338,Get Up,Electronic,0.00527,0.0813,Stanton Warriors;Ruby Goe;Hollywood Holt,13.0,0.0585,0.756,0.0,0.931,Get Up,6.0
5kqIPrATaCc2LqxVWzQGbk,119.992,latin,237300.0,0.473,-5.829,0.287,Lukas Graham,Latin,0.0,0.391,Lukas Graham,79.0,0.0514,0.765,1.0,0.34,7 Years,10.0
5kqNIqFjijuzvVLhuY9B8j,93.992,latino,136892.0,0.801,-3.661,0.2,YHLQMDLG,Latin,7.04e-05,0.254,Bad Bunny,79.0,0.0409,0.762,0.0,0.81,La Zona,1.0
5kqaW2UxXrcLadZRDxi6z2,145.939,party,215342.0,0.952,-2.519,0.219,Eine Liebe,Mood,0.0,0.495,Mallorca Allstars;Isi Glück;Ikke Hüftgold;Almklausi;Lorenz Büffel;Carolina;Honk!,39.0,0.123,0.457,1.0,0.411,Eine Liebe - Mallorca Mix,11.0
5kqmmYhX0RJ2t5KHI74tgd,119.985,breakbeat,399933.0,0.682,-10.977,0.166,Snivilization,Electronic,0.795,0.191,Orbital,15.0,0.183,0.813,1.0,0.412,Philosophy by Numbers,7.0
5kr0wfxMhW3PPaNMScafaK,68.053,chill,123529.0,0.298,-8.401,0.95,New Day,Ambient/Chill,0.956,0.176,iamalex;Felty,58.0,0.0436,0.674,1.0,0.202,Secret Waterfall,4.0
5kr3j5Clb9rjEposoMyLVt,89.428,punk,224133.0,0.96,-4.162,0.000241,Dookie,Alternative,0.0116,0.0563,Green Day,69.0,0.0378,0.37,0.0,0.717,Welcome to Paradise,3.0
5krOROgmf8adn3SJzeKLZy,159.838,rap,244187.0,0.736,-6.308,0.0101,Who Is Mike Jones?,Hip-Hop/R&B,0.0,0.18,Mike Jones,58.0,0.255,0.776,1.0,0.536,Back Then,9.0
5krhFNgUcYHwXlNPJJYzFM,125.976,techno,249678.0,0.796,-10.548,0.00826,Tell Me Something Good,Electronic,0.921,0.365,Ewan McVicar,67.0,0.0356,0.812,1.0,0.961,Tell Me Something Good,8.0
5krhLpkt6KhhomFqHWPgYl,150.0,trance,177600.0,0.917,-2.027,0.0135,StarShine (I Don't Want This Night To End),Electronic,1.49e-06,0.512,W&W;AXMO;SONJA,61.0,0.0488,0.437,1.0,0.289,StarShine (I Don't Want This Night To End),1.0
5ksFMdZQyP8o2yE2TqqHlX,164.942,metalcore,190132.0,0.95,-5.731,0.000372,Silence & Violence,Metal,3.5e-05,0.256,Fox Lake;Kaiden Koustoukos,25.0,0.123,0.496,0.0,0.399,Fake Life,11.0
5ksNp0jX87yHDKNfcj6Gun,130.018,indian,165279.0,0.696,-13.222,0.209,Yaad,World,0.0,0.138,Swattrex;Jordan Muzik,0.0,0.314,0.764,1.0,0.63,Yaad,0.0
5ksSlyHCl8zK57uOmxmMEO,140.064,malay,264000.0,0.431,-9.813,0.623,En Maname,World,0.0,0.0879,Mathew T John;Giftson Durai,28.0,0.0377,0.556,1.0,0.284,En Maname,7.0
5ksSzUpY892Gga1BlDN9ey,151.78,afrobeat,429973.0,0.225,-17.168,0.306,Talking Timbuktu (with Ry Cooder),World,0.0586,0.0689,Ali Farka Touré,16.0,0.029,0.57,0.0,0.408,Ai Du (with Ry Cooder),5.0
5kstxhvKTpuO3A8PYmYeKV,142.925,rock-n-roll,133573.0,0.561,-11.493,0.75,La Onda Juvenil 25 Aniversario,Rock,0.0,0.346,Los Hooligans,34.0,0.0397,0.542,1.0,0.761,Agujetas de Color de Rosa (Pink Shoe Laces),4.0
5ktiAN5ZmNa3yO5ZuXnFJ2,105.99,breakbeat,264947.0,0.959,-4.912,0.0017,The Day Is My Enemy,Electronic,0.00645,0.565,The Prodigy,40.0,0.0538,0.536,0.0,0.519,The Day Is My Enemy,11.0
5kuUOpHZlZjL8b7HXkxRsm,140.075,rap,185311.0,0.564,-8.293,0.301,Pecado Capital,Hip-Hop/R&B,0.0,0.0985,Xamã,70.0,0.316,0.737,1.0,0.684,Luxúria,7.0
5kua8KlgGDC38pnLB5GYZ1,123.992,electronic,236258.0,0.668,-6.157,0.0162,Inside,Electronic,0.87,0.167,8Kays;Diana Miro;Jerome Isma-Ae,50.0,0.0434,0.706,1.0,0.133,Inside - Jerome Isma-Ae Remix,1.0
5kuq6ihuKzWvA2ZADsVp3a,177.194,r&b,191733.0,0.672,-6.158,0.154,Eccentric Soul: The Deep City Label,Hip-Hop/R&B,0.0142,0.205,Them Two,25.0,0.0446,0.254,0.0,0.771,Am I a Good Man,3.0
5kvFBu6jDJMECOqmD7OwUx,159.926,dub,199500.0,0.719,-5.03,0.0161,Riptide,Reggae,0.0,0.328,Trivecta;Amidy;RØRY,50.0,0.0526,0.296,1.0,0.121,Riptide,4.0
5kvae4W4IJboRyiHsBO3Xt,91.988,bluegrass,235866.0,0.565,-12.287,0.64,Up 18 North,Folk/Country,0.976,0.111,Kruger Brothers,23.0,0.0299,0.519,1.0,0.496,Dusty Trail,2.0
5kvoedT57zW9dRzdPNBt9W,113.176,guitar,260419.0,0.376,-13.247,0.345,Mia Stigmi Gia Pada (Ap' To Tango Ton Hristougennon),Instrumental,0.0,0.0627,George Dalaras;Mariza Rizou,26.0,0.0383,0.489,0.0,0.325,Mia Stigmi Gia Pada - Ap' To Tango Ton Hristougennon,0.0
5kvsEeN7tv7iqbR4P4do8e,135.027,sertanejo,173173.0,0.931,-4.46,0.498,Coração Apaixonou (Ao Vivo),Latin,0.0,0.948,João Bosco & Vinicius,47.0,0.0354,0.613,1.0,0.506,Sem Esse Coração - Ao Vivo,10.0
5kwuPm3p11TnirbMvcGrZZ,127.973,power-pop,229199.0,0.816,-5.602,0.00103,Halloween Howls: Fun & Scary Music (Deluxe Edition),Pop,0.00196,0.359,Andrew Gold,55.0,0.112,0.795,0.0,0.599,"Spooky, Scary Skeletons - Undead Tombstone Remix Extended",9.0
5kwzu3au61v3RXIcEJlNEM,109.999,new-age,543600.0,0.0547,-25.55,0.979,Whispering Sea,Ambient/Chill,0.835,0.267,Tony O'Connor,25.0,0.0345,0.476,1.0,0.0539,Wandering,5.0
5kxMnTTT1CMmE4VFxitybl,74.967,brazil,116956.0,0.727,-8.918,0.41,FLORA DE CONTROLE,Latin,0.00554,0.105,Flora Matos,45.0,0.211,0.709,1.0,0.794,17 MINA,1.0
5kxOH5C2d82t5Z6x5tGAVl,95.872,salsa,330840.0,0.773,-6.549,0.503,Chaney,Latin,1.3e-06,0.153,Conjunto Chaney;Eddie Santiago,32.0,0.0388,0.585,1.0,0.934,Tú,0.0
5kxVyCgEUND7E2QKG7JmoF,150.1,garage,165000.0,0.963,-5.116,0.000286,Favourite Worst Nightmare,Electronic,0.000889,0.0449,Arctic Monkeys,72.0,0.0882,0.637,1.0,0.823,Teddy Picker,9.0
5kxh5tODoEDCbzpHswtRPK,119.946,children,165310.0,0.714,-5.297,0.28,"CoComelon Kids Hits, Vol. 10",Kids,0.0,0.146,CoComelon,50.0,0.0414,0.917,1.0,0.969,John Jacob Jingleheimer Schmidt,3.0
5kyECpuc3oVnYOBwV8TbSb,95.024,idm,170500.0,0.831,-6.696,0.00146,Infinite Overcast,Electronic,0.97,0.147,Stumbleine,11.0,0.0328,0.393,1.0,0.561,Adora Skyline,1.0
5kz9GDBTX846OXwqWoyKzF,151.941,rock,153133.0,0.994,-5.61,0.155,Beauty And The Beat,Rock,0.0734,0.0319,The Go-Go's,57.0,0.045,0.587,1.0,0.481,We Got The Beat,2.0
5kzDgkyl2iAo4qEitoqU5n,107.635,rock-n-roll,163706.0,0.612,-5.781,0.594,Que Alegre Va María,Rock,0.0,0.64,Imelda Miller,37.0,0.0379,0.73,1.0,0.83,Voy a Rifar Mi Corazón,10.0
5l0ZKLOBQDoag51oWfjWI2,101.992,brazil,435733.0,0.715,-10.259,0.215,Comunhão e Adoração 6 (Acústico Ao Vivo),Latin,0.0,0.722,Adhemar De Campos;Pregador Luo;Fernandinho;Nelson Bomilcar;Rodrigo Campos;Rachel Novaes;Ronaldo Bezerra;Davi Sacer;Soraya Moraes;Luiz Arcanjo;Ana Paula Valadão;David Quinlan;Christie Tristão;Daniel Souza;Massao Suguihara;Nívea Soares;Orquestra Filarmônica de São Caetano do Sul,45.0,0.12,0.535,1.0,0.361,Tributo a Yehovah - Acústico Ao Vivo,9.0
5l0lm6XqgUfUVfo87EuTpD,89.933,afrobeat,218600.0,0.585,-6.768,0.00692,Nó na Orelha (Instrumental),World,0.8,0.1,Criolo,16.0,0.0919,0.724,0.0,0.516,Mariô (Instrumental),10.0
5l173cA4cY6DxuxaDvIdgz,84.805,trip-hop,343000.0,0.597,-9.329,0.0925,Executive Suite,Ambient/Chill,0.0136,0.132,The Wiseguys;Sense Live;Tito-T,19.0,0.286,0.71,0.0,0.602,Sweet Baby Truth,1.0
5l1VdTIOuBj1Nz84BDiZHV,85.966,pop,202868.0,0.535,-8.074,0.0264,Tender EP II,Pop,0.607,0.162,TENDER,28.0,0.0375,0.507,0.0,0.348,Burden,9.0
5l1deuLMR3ZqRAdq5SpVeE,175.901,edm,279200.0,0.469,-8.925,0.187,What Lana Says,Electronic,0.738,0.0932,Proleter,47.0,0.0553,0.603,0.0,0.705,What Lana Says,6.0
5l2HaFwDip8bRJ219djewA,81.979,kids,127560.0,0.607,-6.828,0.0444,Blow Up,Kids,0.0,0.108,KD Da Kid,13.0,0.353,0.822,0.0,0.402,Blow Up,1.0
5l2TvzrlLl1OLFKyhN5iNk,80.997,heavy-metal,265853.0,0.932,-4.03,0.00929,Inmundo,Metal,1.34e-06,0.138,Carajo,23.0,0.0437,0.468,1.0,0.248,Alma y Fuego,6.0
5l2U8f2VuOCXYS501z4cOw,125.996,edm,187619.0,0.92,-2.213,0.143,Best Days,Electronic,0.868,0.205,Fuzo,1.0,0.141,0.773,0.0,0.219,Best Days,8.0
5l30Wt94zdLumkJTTzahjb,98.036,j-idol,226252.0,0.971,-1.387,0.00257,WELCOME TO GANG PARADE,Regional,0.00311,0.105,GANG PARADE,22.0,0.146,0.542,1.0,0.269,シグナル,7.0
5l3CML2OnzfNs5RfVgbcLt,100.315,pop,177685.0,0.652,-7.321,0.0348,Tattoos,Pop,0.0,0.307,Jason Derulo,67.0,0.232,0.76,1.0,0.759,Talk Dirty (feat. 2 Chainz),6.0
5l3Grgdq66KpZAopeBHF01,114.014,french,156000.0,0.651,-8.68,0.475,Early Thoughts,Regional,0.189,0.0838,Prigida,55.0,0.163,0.692,1.0,0.224,Our House,10.0
5l3P6VVTsfWGvdH4xVSeHK,130.046,edm,172615.0,0.98,-4.547,0.00221,Supa Dupa Fly 2018,Electronic,0.664,0.266,W&W,51.0,0.117,0.635,1.0,0.44,Supa Dupa Fly 2018,4.0
5l3W66TDufGaj6lfSA5LRZ,124.982,grunge,255661.0,0.839,-2.871,0.000138,Aurora,Rock,2.56e-06,0.13,Breaking Benjamin;Lacey Sturm,51.0,0.0271,0.604,0.0,0.214,Dear Agony - Aurora Version,0.0
5l3zT77F4kGXeBKs4FO2pH,135.297,salsa,153414.0,0.715,-9.882,0.255,"La Sonora Matancera y sus voces de oro, Vol. 1 (Remastered)",Latin,0.0108,0.27,La Sonora Matancera,29.0,0.0861,0.662,1.0,0.96,El negrito del Batey - Remastered,1.0
5l40B5n4x1U6B7qTaJXPtN,76.372,rap,111381.0,0.423,-15.069,0.97,Flava,Hip-Hop/R&B,0.928,0.206,Manny,47.0,0.248,0.416,0.0,0.41,Flava,9.0
5l40V3esEwzKfuMUaVkfqe,143.904,pagode,208194.0,0.632,-6.816,0.428,Porque Te Adoro,Latin,0.0,0.27,Vitinho,41.0,0.0779,0.675,1.0,0.757,Traição,2.0
5l43cvpvx3zpInfzD6j2UL,79.094,r&b,181427.0,0.631,-8.006,0.417,Sex Therapy: The Experience,Hip-Hop/R&B,0.0,0.118,Robin Thicke,0.0,0.312,0.604,1.0,0.53,It's In The Mornin,2.0
5l4BfhtIdieXJkfJsDYNER,131.598,disney,216133.0,0.252,-15.706,0.267,- Det' Ikke Så Svært...,Soundtrack,0.0,0.0782,Laus Høybye;Krummerne,24.0,0.0304,0.687,1.0,0.391,Kærlighed,2.0
5l4DU5tgUtLqFSxir6y0dp,74.966,metalcore,185542.0,0.937,-4.775,0.000151,Faded Out (feat. Within Temptation),Metal,0.0,0.198,Asking Alexandria;Within Temptation,65.0,0.0938,0.478,1.0,0.526,Faded Out (feat. Within Temptation),8.0
5l5IJdcDFbI943jIp2k2ZG,200.001,edm,179000.0,0.708,-5.252,0.0329,You,Electronic,0.0,0.104,Charlie Who?,41.0,0.0842,0.467,0.0,0.496,You,7.0
5l5SMWVPhVlJOmYFzDmJvY,87.946,sad,152727.0,0.548,-5.098,0.148,WELCOME HOME,Mood,2.21e-06,0.0984,Aries,57.0,0.0533,0.746,1.0,0.498,DEITY,7.0
5l5XKQmo9M0XHdNAPddq0i,103.668,death-metal,135893.0,0.994,-1.722,0.038,Bica na Cara,Metal,0.000268,0.36,Surra,22.0,0.126,0.362,1.0,0.454,Vida de Babaca,6.0
5l6A9ZtGoJNoUKQHJAxNgP,139.514,bluegrass,123831.0,0.761,-6.491,0.624,Back to the Mountains,Folk/Country,1.3e-06,0.238,The Po' Ramblin' Boys,25.0,0.033,0.526,1.0,0.908,I Can't Go on This Way,10.0
5l6NORdsKfgnrS9r2GLtTC,100.031,edm,182787.0,0.704,-6.823,0.0116,Way Too High,Electronic,0.0,0.623,Mike Perry,10.0,0.0787,0.596,1.0,0.539,Way Too High,2.0
5l6hpyTGBK0LAAxgPnqTQL,78.039,piano,266773.0,0.592,-3.015,0.0575,How To Save A Life,Classical,4.47e-06,0.13,The Fray,71.0,0.0319,0.447,0.0,0.283,Look After You,6.0
5l78PGbrC8CPSIEMlhGNR4,96.084,latino,188750.0,0.743,-5.099,0.0918,Discotete,Latin,3.71e-06,0.0817,King Savagge,51.0,0.189,0.873,0.0,0.881,Discotete,9.0
5l7GTyzBQ3gj8jljoCnQjQ,181.122,disco,206919.0,0.566,-6.628,0.423,Baciar jo se baciar,Electronic,4.05e-06,0.0851,Baciary,30.0,0.0272,0.58,1.0,0.65,Żegnaj miła,7.0
5l7LdqIGDXXybjAVAKhFPJ,110.972,electronic,206472.0,0.747,-6.427,0.098,743,Electronic,0.000223,0.137,Miranda!,35.0,0.0302,0.851,0.0,0.959,743,9.0
5l8AUgBTWuOECwVgYtaUyE,101.091,pop,202072.0,0.719,-5.541,0.048,Endless Summer,Pop,0.0,0.0668,Cashae,56.0,0.0612,0.625,1.0,0.326,Endless Summer,4.0
5l8JsOiMSzp9akynqBGDf2,159.887,pagode,190257.0,0.838,-5.808,0.241,O Que Rolar Rolou (Ao Vivo),Latin,0.0,0.962,Di Propósito,46.0,0.0709,0.503,1.0,0.652,Manda Áudio - Ao Vivo,2.0
5l8VA4LS2FUfqavQVgaaxO,139.998,techno,336266.0,0.752,-10.233,7.46e-05,Raver's Heart EP,Electronic,0.862,0.0834,AIROD;Amelie Lens,49.0,0.0434,0.754,0.0,0.161,Raver's heart,4.0
5l8VhbHKUX1Bq5tTUpsllQ,128.257,industrial,210196.0,0.764,-6.011,6.39e-05,Blood & Stone (Deluxe),Electronic,0.06,0.364,Sevendust,22.0,0.0396,0.397,1.0,0.224,Nothing Left To See Here Anymore,2.0
5l8ft0KRKclEyiqLY9BtCs,104.649,forro,191728.0,0.952,-3.992,0.333,"Ao Vivo, Vol. 2",Latin,0.0,0.936,Toca do Vale;Balanço do Forró,37.0,0.0788,0.468,1.0,0.931,Menininha - Ao Vivo,5.0
5l8oNQsDDPNFUIV5M4lzRJ,80.001,pop,180400.0,0.584,-7.151,0.0856,Free Animal,Pop,0.0,0.0958,Foreign Air,61.0,0.0438,0.579,0.0,0.393,Free Animal,5.0
5l93giGtSBNAJUVj8hPygt,106.006,rap,188491.0,0.798,-5.811,0.0924,C'est La Vie,Hip-Hop/R&B,3.62e-06,0.0978,TY1,70.0,0.121,0.735,0.0,0.245,C'est La Vie,11.0
5l94Up12BJSjhH7Mhr2ji4,111.821,cantopop,256026.0,0.408,-10.609,0.27,唱遊,Pop,6.53e-06,0.26,Faye Wong,55.0,0.0317,0.554,1.0,0.17,紅豆,0.0
5l9NEMBpuF5mtjv4vO1Zoq,173.985,drum-and-bass,306206.0,0.957,-1.318,0.0343,Generator / Beg & Borrow,Electronic,0.142,0.0988,Dimension,48.0,0.0627,0.405,0.0,0.0779,Generator,5.0
5l9cK2RonGp6roJyvbdo2w,144.073,r&b,448120.0,0.623,-5.306,0.629,Purpose By Design,Hip-Hop/R&B,2.92e-06,0.139,Fred Hammond,36.0,0.0522,0.595,1.0,0.302,Give Me A Clean Heart,9.0
5l9hmME8gMg5xGYn4wJjAl,112.008,ska,240680.0,0.931,-5.245,0.25,Chau,Reggae,3.25e-06,0.989,Los Fabulosos Cadillacs,37.0,0.0659,0.656,0.0,0.814,"Manuel Santillan, El Leon - Versión Remasterizada (Live)",7.0
5lA3pwMkBdd24StM90QrNR,127.273,latin,238733.0,0.815,-4.909,0.23,Thriller 25 Super Deluxe Edition,Latin,0.000424,0.127,Michael Jackson,71.0,0.0404,0.888,0.0,0.961,P.Y.T. (Pretty Young Thing),11.0
5lACcY1yxa2N9at0ON12o4,78.79,cantopop,187360.0,0.348,-11.744,0.435,我的挑選,Pop,1.42e-05,0.213,Roman Tam,28.0,0.032,0.236,0.0,0.13,親情 - 無線電視劇[親情]主題曲,11.0
5lAFwreoMCApCdeUHxPFUm,107.951,synth-pop,215727.0,0.84,-7.827,0.0299,Summer Love,Pop,0.768,0.129,Trevor Something,45.0,0.0317,0.641,0.0,0.397,Summer Love,9.0
5lAK7M3ra51XQs3Pep5EB7,173.032,drum-and-bass,338507.0,0.97,-0.881,0.0495,Revolutions,Electronic,0.371,0.0536,Ram Trilogy;Traumatize,19.0,0.192,0.554,0.0,0.6,Beastman (Traumatize Remix),1.0
5lAMOiZhF8pq4wO3uHREaY,101.962,pop,214627.0,0.416,-9.97,0.0413,Somebody I'm Not,Pop,0.0,0.132,Davai,47.0,0.188,0.751,0.0,0.324,Somebody I'm Not,1.0
5lAOltJO0aw2FUP5Use4cD,107.092,dancehall,150000.0,0.442,-7.069,0.148,One Day You Will Understand,Reggae,0.0,0.102,Mr Eazi;emPawa Africa;King Promise,51.0,0.291,0.667,0.0,0.526,Baby I'm Jealous,1.0
5lARm9DU4b7mCHuTe8kbKb,83.352,afrobeat,259917.0,0.637,-9.044,0.715,Fire Selection,World,0.915,0.179,Jackie Mittoo,19.0,0.15,0.735,0.0,0.964,Drum Ting,10.0
5lBAtbto3BzK5XXHILv5hW,181.034,disney,125480.0,0.303,-15.696,0.969,Cendrillon,Soundtrack,0.617,0.168,Oliver Wallace;Mack David;Al Hoffman;Jerry Livingston,20.0,0.0589,0.292,1.0,0.193,"The Stroke Of Midnight / Thank You Fairy Godmother - From ""Cinderella"" / Score Version",9.0
5lBP49wdNHz8eMTIbi3bfb,167.995,pop,161734.0,0.677,-4.664,0.54,Joyride,Pop,0.000101,0.118,SONIA,61.0,0.105,0.738,0.0,0.397,Joyride,10.0
5lC8Wj8J7MHNomu0qhl9tt,139.951,disco,263466.0,0.794,-6.585,0.0566,Sieben Sünden,Electronic,0.0,0.192,Marc Pircher,31.0,0.0345,0.73,1.0,0.961,Oldie-Potpourri,7.0
5lCI0WJto9UU4235xaHE4y,164.048,country,254559.0,0.653,-7.328,0.068,Ein Anleggsslusk,Folk/Country,0.000357,0.374,Tomgang,42.0,0.0464,0.563,1.0,0.613,Ein Anleggsslusk,9.0
5lCuGJZNJH7x9vfwBGv5VB,129.975,pop,276053.0,0.758,-6.205,0.198,PURE,Pop,0.0,0.343,Taichi Mukai,40.0,0.103,0.702,0.0,0.575,Break up,8.0
5lDQPRNPpPJUrX2W3BZ8Rt,146.272,children,159238.0,0.484,-8.873,0.0293,Happy Halloween! (Spooky Favorites for Kids),Kids,0.0,0.169,The Countdown Kids,0.0,0.0306,0.308,0.0,0.411,Ghost Riders in the Sky,9.0
5lEF7iaGgwJ6Fpcq0XDq7B,122.989,disco,345365.0,0.932,-4.057,0.00328,"Amsterdam After Disco, Vol. 5",Electronic,0.66,0.0306,Crazibiza;House of Prayers,0.0,0.0692,0.826,1.0,0.443,Let's Dance ( Pump It up ) - Original Mix,7.0
5lEGMU8m1Ah5MgD1vBYb8t,127.741,salsa,193800.0,0.493,-9.736,0.634,"Clásicos de Oro de Billo Caracas Boy's, Vol II",Latin,0.0,0.269,Billo's,36.0,0.0426,0.759,1.0,0.965,Aguinaldo Con Billo,2.0
5lEGzSsCpwkeG5iMW79dbS,140.043,malay,262361.0,0.459,-9.994,0.0374,Njan Malayali,World,0.0,0.111,R. Zee;Neeraj Madhav,29.0,0.0327,0.489,1.0,0.208,Njan Malayali,11.0
5lETDIvyWLJvR3YwohnwOZ,120.142,black-metal,300653.0,0.93,-4.414,0.000139,Animatronik,Metal,0.0338,0.11,The Kovenant,19.0,0.0387,0.525,0.0,0.229,Mannequin,7.0
5lEsM6qpuzuZwij6jIZPvP,121.05,pop,197587.0,0.888,-2.931,0.0273,BTR,Pop,0.0,0.28,Big Time Rush,57.0,0.0514,0.599,0.0,0.833,Big Time Rush,11.0
5lFDtgWsjRJu8fPOAyJIAK,86.976,rap,170638.0,0.48,-3.728,0.00854,Back To Back,Hip-Hop/R&B,0.0,0.116,Drake,69.0,0.356,0.893,0.0,0.382,Back To Back,1.0
5lFl0Aksww4t4CGiYYtpZz,95.008,latin,204632.0,0.787,-5.332,0.322,Detective,Latin,0.0,0.124,Rauw Alejandro,71.0,0.037,0.786,1.0,0.479,Detective,1.0
5lFy4eLLPsaMYNKKbNSXVX,138.052,edm,160928.0,0.928,-3.928,0.00246,Pharaoh,Electronic,0.912,0.227,Helion,28.0,0.0416,0.683,1.0,0.255,Pharaoh,2.0
5lG0xtobUSiOT2mfJHqtxv,108.019,rap,253173.0,0.909,-4.542,0.157,Material Things,Hip-Hop/R&B,3.91e-05,0.0881,Mel Waiters,42.0,0.0819,0.852,1.0,0.66,Hole In the Wall,0.0
5lG3i1d8SozygnpVfbEsAg,112.023,country,164088.0,0.637,-6.857,0.243,Byting,Folk/Country,0.0,0.0934,Byting,43.0,0.0265,0.701,0.0,0.865,Huldersølv,1.0
